Company,Location,Country,Date,Time,Rocket,Mission,RocketStatus,Price,MissionStatus
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia", Russia,12/12/1986,18:35:00,Molniya-M /Block 2BL,Cosmos 1806,Retired,0,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia", Russia,12/17/1986,17:02:00,Cosmos-3M (11K65M),Cosmos 1808,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,12/18/1986,,Tsyklon-3,Cosmos 1809,Retired,0,Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia", Russia,12/25/1986,23:59:00,Cosmos-3MRB (65MRB),BOR-5 Shuttle,Retired,0,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia", Russia,12/26/1986,15:25:00,Molniya-M /Block ML,Molniya-1 n†­128,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,1/5/1987,1:19:00,Tsyklon-3,Meteor-2 n†­15,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,1/14/1987,9:04:00,Tsyklon-3,Cosmos 1812,Retired,0,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia", Russia,1/21/1987,9:10:00,Cosmos-3M (11K65M),Cosmos 1814,Retired,0,Success
RVSN USSR,"Site 107/1, Kapustin Yar, Russia", Russia,1/22/1987,7:00:00,Cosmos-3M (11K65M),Cosmos 1815,Retired,0,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia", Russia,1/22/1987,16:06:00,Molniya-M /Block ML,Molniya-3 n†­129,Retired,0,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia", Russia,1/29/1987,6:14:00,Cosmos-3M (11K65M),Cosmos 1816,Retired,0,Partial Failure
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Multinational,2/1/1987,23:30:00,Tsyklon-2,Cosmos 1818,Retired,0,Success
ISAS,"Mu Pad, Uchinoura Space Center, Japan", Japan,2/5/1987,6:30:00,Mu-III S2,Ginga,Retired,0,Success
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA", USA,2/12/1987,0:00:00,Titan III(34)B Agena-D,Quasar 7,Retired,0,Success
RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Multinational,2/14/1987,8:30:00,Zenit-2,Cosmos 1820,Retired,0,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia", Russia,2/18/1987,13:53:00,Cosmos-3M (11K65M),Cosmos 1821,Retired,0,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan", Japan,2/19/1987,1:23:00,N-II,Momo 1a,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,2/20/1987,4:43:00,Tsyklon-3,Cosmos 1823,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,3/3/1987,15:02:00,Tsyklon-3,Cosmos 1825,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,3/13/1987,13:12:00,Tsyklon-3,Cosmos 1827 to 1832,Retired,0,Success
RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Multinational,3/18/1987,8:30:00,Zenit-2,Cosmos 1833,Retired,0,Success
ISRO,"SLV LP, Satish Dhawan Space Centre, India", India,3/24/1987,6:39:00,ASLV,SROSS-A,Retired,0,Failure
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA", USA,3/26/1987,21:22:00,Atlas-G Centaur-D1AR,FLTSATCOM-6,Retired,0,Failure
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Multinational,4/8/1987,3:51:00,Tsyklon-2,Cosmos 1834,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,4/26/1987,23:59:00,Tsyklon-3,Cosmos 1842,Retired,0,Success
RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Multinational,5/13/1987,5:40:00,Zenit-2,Cosmos 1844,Retired,0,Success
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA", USA,5/15/1987,15:45:00,Atlas-H MSD,NOSS-9,Retired,0,Success
RVSN USSR,"Site 250, Baikonur Cosmodrome, Kazakhstan",Multinational,5/15/1987,17:30:00,Energiya/Polyus,Polyus Space Station,Retired,5000000000,Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia", Russia,6/4/1987,18:50:00,Molniya-M /Block 2BL,Cosmos 1849,Retired,0,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia", Russia,6/9/1987,14:45:00,Cosmos-3M (11K65M),Cosmos 1850,Retired,0,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia", Russia,6/12/1987,7:40:00,Molniya-M /Block 2BL,Cosmos 1851,Retired,0,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia", Russia,6/16/1987,17:51:00,Cosmos-3M (11K65M),Cosmos 1852 to 1859,Retired,0,Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Multinational,6/18/1987,21:33:00,Tsyklon-2,Cosmos 1860,Retired,0,Success
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA", USA,6/20/1987,2:34:00,Atlas-E/F Star-37S-ISS,DMSP 5D-2/F8,Retired,0,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia", Russia,6/23/1987,7:37:00,Cosmos-3M (11K65M),Cosmos 1861,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,7/1/1987,19:35:00,Tsyklon-3,Cosmos 1862,Retired,0,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia", Russia,7/6/1987,21:59:00,Cosmos-3M (11K65M),Cosmos 1864,Retired,0,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Multinational,7/10/1987,15:35:00,Tsyklon-2,Cosmos 1867,Retired,0,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia", Russia,7/14/1987,14:00:00,Cosmos-3M (11K65M),Cosmos 1868,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,7/16/1987,4:25:00,Tsyklon-3,Cosmos 1869,Retired,0,Success
RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Multinational,8/1/1987,3:59:00,Zenit-2,Cosmos 1871,Retired,0,Success
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China", China,8/5/1987,6:39:00,Long March 2C,FSW-0 No.9,Active,30800000,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia", Russia,8/18/1987,2:26:00,Tsyklon-3,Meteor-2 n†­16,Retired,0,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan", Japan,8/27/1987,9:20:00,H-I UM-129A (9SO),Kiku 5,Retired,0,Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia", Russia,8/27/1987,,Cosmos-3MRB (65MRB),BOR-5 Shuttle,Retired,0,Success
RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Multinational,8/28/1987,8:20:00,Zenit-2,Cosmos 1873,Retired,0,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia", Russia,9/7/1987,23:50:00,Tsyklon-3,Cosmos 1875 to 1880,Retired,0,Success
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China", China,9/9/1987,7:15:00,Long March 2C,FSW-1 No.1,Active,30800000,Success
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France", France,9/16/1987,0:45:00,Ariane 3,"Aussat-A3, Eutelsat 1-F4",Retired,0,Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Multinational,10/10/1987,21:48:00,Tsyklon-2,Cosmos 1890,Retired,0,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia", Russia,10/14/1987,12:35:00,Cosmos-3M (11K65M),Cosmos 1891,Retired,0,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia", Russia,10/20/1987,9:08:00,Tsyklon-3,Cosmos 1892,Retired,0,Success
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA", USA,10/26/1987,21:32:00,Titan 34D,USA-27 (KH-11),Retired,0,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France", France,11/21/1987,2:19:00,Ariane 2,TVSAT-1,Retired,0,Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA", USA,11/29/1987,3:27:00,Titan 34D,DSP-13,Retired,0,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia", Russia,12/1/1987,14:15:00,Cosmos-3M (11K65M),Cosmos 1898,Retired,0,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Multinational,12/12/1987,5:40:00,Tsyklon-2,Cosmos 1900,Retired,0,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia", Russia,12/15/1987,13:30:00,Cosmos-3M (11K65M),Cosmos 1902,Retired,0,Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia", Russia,12/20/1987,,Cosmos-3MRB (65MRB),BOR-4 Shuttle,Retired,0,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia", Russia,12/21/1987,22:35:00,Molniya-M /Block 2BL,Cosmos 1903,Retired,0,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia", Russia,12/23/1987,20:22:00,Cosmos-3M (11K65M),Cosmos 1904,Retired,0,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia", Russia,1/15/1988,3:49:00,Tsyklon-3,Cosmos 1909 to 1914,Retired,0,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia", Russia,1/30/1988,10:59:00,Tsyklon-3,Meteor-2 n†­17,Retired,0,Success
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA", USA,2/3/1988,5:53:00,Atlas-E/F Star-37S-ISS,DMSP 5D-2/F9,Retired,0,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan", Japan,2/19/1988,10:05:00,H-I UM-129A (9SO),Sakura 3A,Retired,0,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia", Russia,2/26/1988,9:31:00,Molniya-M /Block 2BL,Cosmos 1922,Retired,0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China", China,3/7/1988,12:41:00,Long March 3,DFH-2A-T2,Retired,0,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia", Russia,3/11/1988,0:18:00,Cosmos-3M (11K65M),Cosmos 1924 to 1931,Retired,0,Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Multinational,3/11/1988,6:38:00,Molniya-M /Block ML,Molniya-1 n†­130,Retired,0,Success
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France", France,3/11/1988,23:28:00,Ariane 3,"Spacenet 3R, Telecom 1C",Retired,0,Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Multinational,3/14/1988,14:21:00,Tsyklon-2,Cosmos 1932,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,3/15/1988,18:49:00,Tsyklon-3,Cosmos 1933,Retired,0,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Multinational,3/17/1988,6:43:00,Vostok-2M,IRS-1A,Retired,0,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia", Russia,3/17/1988,20:55:00,Molniya-M /Block ML,Molniya-1 n†­131,Retired,0,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia", Russia,3/22/1988,14:07:00,Cosmos-3M (11K65M),Cosmos 1934,Retired,0,Success
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya", Kenya,3/25/1988,19:50:00,Scout G1,San Marco 5,Retired,0,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia", Russia,4/5/1988,14:31:00,Cosmos-3M (11K65M),Cosmos 1937,Retired,0,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Multinational,4/20/1988,5:48:00,Vostok-2M,Cosmos 1939,Retired,0,Success
RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Multinational,5/15/1988,9:20:00,Zenit-2,Cosmos 1943,Retired,0,Success
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France", France,5/17/1988,23:58:00,Ariane 2,Intelsat 3AF13,Retired,0,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia", Russia,5/26/1988,15:27:00,Molniya-M /Block ML,Molniya-3 n†­132,Retired,0,Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Multinational,5/28/1988,2:49:00,Tsyklon-2,Cosmos 1949,Retired,0,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia", Russia,5/30/1988,7:59:00,Tsyklon-3,Cosmos 1950,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,6/1/1988,7:40:00,Tsyklon-3,Cosmos 1908,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,6/14/1988,3:17:00,Tsyklon-3,Cosmos 1953,Retired,0,Success
ESA,"ELA-2, Guiana Space Centre, French Guiana, France", France,6/15/1988,11:19:00,Ariane 44LP,"Meteosat 3, Panamsat-1, Oscar 13",Retired,0,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia", Russia,6/21/1988,16:26:00,Cosmos-3M (11K65M),Cosmos 1954,Retired,0,Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia", Russia,6/22/1988,,Cosmos-3MRB (65MRB),BOR-5 Shuttle,Retired,0,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia", Russia,7/5/1988,9:45:00,Tsyklon-3,Okean 1,Retired,0,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia", Russia,7/14/1988,11:40:00,Cosmos-3M (11K65M),Cosmos 1958,Retired,0,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia", Russia,7/18/1988,22:28:00,Cosmos-3M (11K65M),Cosmos 1959,Retired,0,Success
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France", France,7/21/1988,23:12:00,Ariane 3,"Insat 1C, Eutelsat-1 F5",Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,7/26/1988,5:01:00,Tsyklon-3,Meteor-3 n†­2,Retired,0,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia", Russia,7/28/1988,11:20:00,Cosmos-3M (11K65M),Cosmos 1960,Retired,0,Success
ISRO,"SLV LP, Satish Dhawan Space Centre, India", India,7/31/1988,9:18:00,ASLV,SROSS-B,Retired,0,Failure
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China", China,8/5/1988,7:29:00,Long March 2C,FSW-1 No.2,Active,30800000,Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia", Russia,8/30/1988,14:14:00,Molniya-M /Block 2BL,Cosmos 1966,Retired,0,Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA", USA,9/2/1988,12:05:00,Titan 34D,USA-31 (Vortex),Retired,0,Partial Failure
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA", USA,9/5/1988,9:25:00,Titan II(23)G,USA-32,Retired,35000000,Success
CASC,"Taiyuan Satellite Launch Center, China", China,9/6/1988,20:30:00,Long March 4A,Fengyun 1A,Retired,0,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France", France,9/8/1988,23:00:00,Ariane 3,"GStar 5, SBS 5",Retired,0,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan", Japan,9/16/1988,9:59:00,H-I UM-129A (9SO),Sakura 3B,Retired,0,Success
IAI,"Pad 1, Palmachim Airbase, Israel", Israel,9/19/1988,,Shavit,Ofek-1,Retired,0,Success
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA", USA,9/24/1988,10:02:00,Atlas-E/F Star-37S-ISS,NOAA-H,Retired,0,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia", Russia,9/29/1988,9:07:00,Molniya-M /Block ML,Molniya-3 n†­134,Retired,0,Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA", USA,9/29/1988,15:37:00,Space Shuttle Discovery,STS-26R,Retired,450000000,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia", Russia,10/3/1988,22:23:00,Molniya-M /Block 2BL,Cosmos 1974,Retired,0,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia", Russia,10/11/1988,8:01:00,Tsyklon-3,Cosmos 1975,Retired,0,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia", Russia,10/25/1988,18:02:00,Molniya-M /Block 2BL,Cosmos 1977,Retired,0,Success
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France", France,10/28/1988,2:17:00,Ariane 2,TDF-1,Retired,0,Success
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA", USA,11/6/1988,18:03:00,Titan 34D,USA-33 (KH-11),Retired,0,Success
RVSN USSR,"Site 110/37, Baikonur Cosmodrome, Kazakhstan",Multinational,11/15/1988,3:00:00,Energiya/Buran,Buran,Retired,5000000000,Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Multinational,11/18/1988,0:12:00,Tsyklon-2,Cosmos 1979,Retired,0,Success
RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Multinational,11/23/1988,14:50:00,Zenit-2,Cosmos 1980,Retired,0,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA", USA,12/2/1988,14:30:00,Space Shuttle Atlantis,STS-27R,Retired,450000000,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France", France,12/11/1988,0:33:00,Ariane 44LP,"Skynet 4B, Astra 1A",Retired,0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China", China,12/22/1988,12:40:00,Long March 3,DFH-2A-T3,Retired,0,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia", Russia,12/22/1988,14:15:00,Molniya-M /Block ML,Molniya-3 n†­135,Retired,0,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia", Russia,12/23/1988,,Tsyklon-3,Cosmos 1985,Retired,0,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia", Russia,12/28/1988,5:27:00,Molniya-M /Block ML,Molniya-1 n†­136,Retired,0,Success
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France", France,1/27/1989,1:21:00,Ariane 2,Intelsat-5A 15,Retired,0,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia", Russia,2/10/1989,15:13:00,Tsyklon-3,Cosmos 1994 to 1999,Retired,0,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia", Russia,2/14/1989,4:21:00,Molniya-M /Block 2BL,Cosmos 2001,Retired,0,Success
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA", USA,2/14/1989,18:30:00,Delta II 6925,NAVSTAR II-1 (USA 35),Retired,0,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia", Russia,2/14/1989,,Cosmos-3M (11K65M),Cosmos 2002,Retired,0,Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Multinational,2/15/1989,11:00:00,Molniya-M /Block ML,Molniya-1 n†­137,Retired,0,Success
ISAS,"Mu Pad, Uchinoura Space Center, Japan", Japan,2/21/1989,23:30:00,Mu-III S2,Akebono,Retired,0,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia", Russia,2/22/1989,3:28:00,Cosmos-3M (11K65M),Cosmos 2004,Retired,0,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia", Russia,2/26/1989,15:36:00,Cosmos-3M (11K65M),Cosmos 1992,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,2/28/1989,4:04:00,Tsyklon-3,Meteor-2 n†­18,Retired,0,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France", France,3/6/1989,23:29:00,Ariane 44LP,JCSAT-1 & Meteosat 4,Retired,0,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA", USA,3/13/1989,14:57:00,Space Shuttle Discovery,STS-29R,Retired,450000000,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia", Russia,3/24/1989,13:38:00,Cosmos-3M (11K65M),Cosmos 2008 to 2015,Retired,0,Success
Douglas,"SLC-17A, Cape Canaveral AFS, Florida, USA", USA,3/24/1989,21:50:00,Delta 3920-8,Delta Star (USA 36),Retired,0,Success
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France", France,4/2/1989,2:28:00,Ariane 2,TELE-X,Retired,0,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia", Russia,4/4/1989,18:36:00,Cosmos-3M (11K65M),Cosmos 2016,Retired,0,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA", USA,5/4/1989,18:46:00,Space Shuttle Atlantis,STS-30R,Retired,450000000,Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA", USA,5/10/1989,19:47:00,Titan 34D,USA-37 (Vortex),Retired,0,Success
ISRO,"SLV LP, Satish Dhawan Space Centre, India", India,5/22/1989,1:40:00,ASLV,SROSS C,Retired,0,Partial Failure
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France", France,6/5/1989,22:37:00,Ariane 44L,"Superbird-A, DFS-1",Retired,0,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia", Russia,6/7/1989,5:12:00,Cosmos-3M (11K65M),Cosmos 2026,Retired,0,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia", Russia,6/8/1989,17:09:00,Molniya-M /Block ML,Molniya-3 n†­138,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,6/9/1989,10:10:00,Tsyklon-3,Okean 2a,Retired,0,Failure
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA", USA,6/10/1989,22:30:00,Delta II 6925,NAVSTAR II-2,Retired,0,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia", Russia,6/14/1989,12:30:00,Cosmos-3M (11K65M),Cosmos 2027,Retired,0,Success
Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA", USA,6/14/1989,13:18:00,Titan IV(402)A,DSP,Retired,0,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia", Russia,7/4/1989,15:21:00,Cosmos-3M (11K65M),Nadiezhda n†­4,Retired,0,Success
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France", France,7/12/1989,0:14:00,Ariane 3,Olympus-1,Retired,0,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Multinational,7/24/1989,0:00:00,Tsyklon-2,Cosmos 2033,Retired,0,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia", Russia,7/25/1989,7:48:00,Cosmos-3M (11K65M),Cosmos 2034,Retired,0,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA", USA,8/8/1989,12:37:00,Space Shuttle Columbia,STS-28R,Retired,450000000,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France", France,8/8/1989,23:25:00,Ariane 44LP,"TVSAT-2, Hipparcos",Retired,0,Success
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA", USA,8/18/1989,5:58:00,Delta II 6925,NAVSTAR II-3,Retired,0,Success
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA", USA,8/27/1989,22:59:00,Delta II 6925,BSB-R1,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,8/28/1989,0:14:00,Tsyklon-3,Cosmos 2037,Retired,0,Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA", USA,9/4/1989,5:54:00,Titan 34D,DSCS-II-16 & DSCS-III-A2,Retired,0,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan", Japan,9/5/1989,19:11:00,H-I UM-129A (6SO),Himawari 4,Retired,0,Success
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA", USA,9/6/1989,1:48:00,Titan II(23)G,USA-45,Retired,35000000,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia", Russia,9/14/1989,9:49:00,Tsyklon-3,Cosmos 2038 to 2043,Retired,0,Success
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA", USA,9/25/1989,8:56:00,Atlas-G Centaur-D1AR,FLTSATCOM-8,Retired,0,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia", Russia,9/27/1989,14:38:00,Molniya-M /Block ML,Molniya-1 n†­139,Retired,0,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Multinational,9/27/1989,16:20:00,Tsyklon-2,Cosmos 2046,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,9/28/1989,0:04:00,Tsyklon-3,Intercosmos 24 & Magion 2,Retired,0,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA", USA,10/18/1989,16:53:00,Space Shuttle Atlantis,STS-34R,Retired,450000000,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia", Russia,10/24/1989,21:35:00,Tsyklon-3,Meteor-3 n†­3,Retired,0,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France", France,10/27/1989,23:05:00,Ariane 44L,Intelsat 6AF2,Retired,0,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA", USA,11/23/1989,0:23:00,Space Shuttle Discovery,STS-33R,Retired,450000000,Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia", Russia,11/23/1989,20:35:00,Molniya-M /Block 2BL,Cosmos 2050,Retired,0,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Multinational,11/24/1989,23:22:00,Tsyklon-2,Cosmos 2051,Retired,0,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia", Russia,11/28/1989,10:01:00,Molniya-M /Block ML,Molniya-3 n†­140,Retired,0,Success
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA", USA,12/11/1989,18:10:00,Delta II 6925,NAVSTAR II-5,Retired,0,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia", Russia,12/27/1989,,Tsyklon-3,Cosmos 2053,Retired,0,Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA", USA,1/1/1990,0:07:00,Commercial Titan III,Skynet 4A & JCSAT-2,Retired,136600000,Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA", USA,1/9/1990,12:35:00,Space Shuttle Columbia,STS-32,Retired,450000000,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia", Russia,1/18/1990,12:52:00,Cosmos-3M (11K65M),Cosmos 2056,Retired,0,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France", France,1/22/1990,1:35:00,Ariane 40,"SPOT-2, Oscar 14-19",Retired,0,Success
